dataset,error,expected_docs,id,input_cost_usd,matched,model,num_returned,output_cost_usd,query,query_type,returned_docs,returned_scores,top_k,total_cost_usd
ducks,,['duck_technology.md'],f_easy_bubble_shield,0.000292,True,gemini-3.1-flash-lite,3,0.0001215,What is the Bubble Shield and how does it dissipate enemy fire?,factual,"['duck_technology.md', 'the_duck_wars.md', 'duck_wars_extended_history.md']","[0.785, 0.759, 0.7563]",3,0.0004135
ducks,,['duck_technology.md'],f_easy_hydro_thrusters,0.000323,True,gemini-3.1-flash-lite,3,7.049999999999999e-05,How do Duck starships generate thrust and what is the visible signature of their drives?,factual,"['duck_technology.md', 'species_compendium.md', 'the_duck_wars.md']","[0.8382, 0.7826, 0.7804]",3,0.00039349999999999997
ducks,,['duck_technology.md'],f_easy_squeak_drive,0.00032325,True,gemini-3.1-flash-lite,3,9e-05,What is the Squeak Drive and how does it give Duck ships their maneuverability?,factual,"['duck_technology.md', 'the_duck_wars.md', 'species_compendium.md']","[0.8412, 0.7919, 0.7848]",3,0.00041325000000000004
ducks,,['duck_technology.md'],f_easy_wave_generator,0.00034375,True,gemini-3.1-flash-lite,3,0.00011099999999999999,What is the Wave Generator and what does it do?,factual,"['duck_technology.md', 'duck_wars_extended_history.md', 'galactic_gazetteer.md']","[0.7551, 0.7471, 0.7434]",3,0.00045474999999999997
ducks,,"['the_duck_wars.md', 'duck_wars_extended_history.md']",f_easy_drainer_weapon,0.000309,True,gemini-3.1-flash-lite,3,7.950000000000001e-05,What was the Spong Drainer weapon and what threat did it pose to Duck hulls?,factual,"['the_duck_wars.md', 'duck_wars_extended_history.md', 'duck_technology.md']","[0.8084, 0.7864, 0.7853]",3,0.00038849999999999996
ducks,,"['the_duck_wars.md', 'duck_wars_extended_history.md']",f_easy_loofah_outcome,0.00033475,True,gemini-3.1-flash-lite,3,0.000192,What happened to the Spong fleet at the Battle of the Loofah Line?,factual,"['duck_wars_extended_history.md', 'duck_wars_extended_history.md', 'the_duck_wars.md']","[0.8206, 0.813, 0.8108]",3,0.00052675
ducks,,"['the_duck_wars.md', 'duck_wars_extended_history.md']",f_easy_admiral_suds,0.00036425,True,gemini-3.1-flash-lite,3,0.000354,Who was Admiral Suds and what was his role in the war?,factual,"['the_duck_wars.md', 'duck_wars_extended_history.md', 'duck_wars_extended_history.md']","[0.804, 0.7715, 0.7688]",3,0.0007182499999999999
ducks,,['galactic_gazetteer.md'],f_easy_soapstone,0.0004135,True,gemini-3.1-flash-lite,3,7.950000000000001e-05,What is the planet Soapstone and what is its atmosphere like?,factual,"['galactic_gazetteer.md', 'galactic_gazetteer.md', 'galactic_gazetteer.md']","[0.8284, 0.8271, 0.8225]",3,0.0004930000000000001
ducks,,['galactic_gazetteer.md'],f_easy_whirlpoolia,0.0004145,True,gemini-3.1-flash-lite,3,7.8e-05,What is unusual about the planet Whirlpoolia and where is the Federation outpost there?,factual,"['galactic_gazetteer.md', 'galactic_gazetteer.md', 'galactic_gazetteer.md']","[0.8206, 0.817, 0.8137]",3,0.0004925
ducks,,['galactic_gazetteer.md'],f_easy_bristle,0.000378,False,gemini-3.1-flash-lite,3,7.8e-05,What is unusual about the flora on the planet Bristle?,factual,"['species_compendium.md', 'isoprene_planetary_survey.md', 'isoprene_planetary_survey.md']","[0.8171, 0.8127, 0.8062]",3,0.000456
ducks,,['galactic_gazetteer.md'],f_easy_latheria,0.000416,True,gemini-3.1-flash-lite,3,7.2e-05,What kind of world is Latheria and why is it important to the Quack-Federa-tion?,factual,"['galactic_gazetteer.md', 'galactic_gazetteer.md', 'galactic_gazetteer.md']","[0.8402, 0.7995, 0.7937]",3,0.000488
ducks,,['quack_federation_governance.md'],f_easy_currency,0.00041525,True,gemini-3.1-flash-lite,3,2.7e-05,What is the basic currency of the Quack-Federa-tion and how is it subdivided?,factual,"['quack_federation_governance.md', 'species_compendium.md', 'quack_federation_governance.md']","[0.8029, 0.7955, 0.7928]",3,0.00044225
ducks,,['quack_federation_governance.md'],f_easy_council_size,0.00037,True,gemini-3.1-flash-lite,3,1.8e-05,How many seats does the Tide Council have in total?,factual,"['quack_federation_governance.md', 'species_compendium.md', 'quack_federation_governance.md']","[0.7893, 0.7604, 0.7581]",3,0.000388
ducks,,['quack_federation_governance.md'],f_easy_five_departments,0.0003955,True,gemini-3.1-flash-lite,3,0.000165,What are the five Departments that the Hydromarch presides over?,factual,"['quack_federation_governance.md', 'quack_federation_governance.md', 'isoprene_planetary_survey.md']","[0.817, 0.795, 0.7824]",3,0.0005605
ducks,,['species_compendium.md'],f_easy_duck_lifespan,0.00036125,True,gemini-3.1-flash-lite,3,2.1e-05,What is the average lifespan of a Duck in standard cycles?,factual,"['species_compendium.md', 'isoprene_planetary_survey.md', 'isoprene_planetary_survey.md']","[0.789, 0.7685, 0.7658]",3,0.00038225000000000005
ducks,,['species_compendium.md'],f_easy_echo_folk_comms,0.000389,True,gemini-3.1-flash-lite,3,4.0499999999999995e-05,How do the Echo-Folk communicate and where do they live?,factual,"['species_compendium.md', 'species_compendium.md', 'isoprene_planetary_survey.md']","[0.7839, 0.7819, 0.7633]",3,0.00042950000000000003
ducks,,['isoprene_planetary_survey.md'],f_easy_splashport_pop,0.00039975,True,gemini-3.1-flash-lite,3,4.9500000000000004e-05,What is the population of Splashport and where is the city located?,factual,"['isoprene_planetary_survey.md', 'isoprene_planetary_survey.md', 'isoprene_planetary_survey.md']","[0.7957, 0.7924, 0.7767]",3,0.00044925
ducks,,['isoprene_planetary_survey.md'],f_easy_polymer_share,0.00039575,True,gemini-3.1-flash-lite,3,2.7e-05,What share of Isoprene's economy is accounted for by polymer extraction and processing?,factual,"['isoprene_planetary_survey.md', 'quack_federation_governance.md', 'isoprene_planetary_survey.md']","[0.8058, 0.7947, 0.7798]",3,0.00042275
ducks,,['isoprene_planetary_survey.md'],f_easy_buoyant_capacity,0.000366,True,gemini-3.1-flash-lite,3,3.0000000000000004e-05,What is the sustained capital-vessel construction capacity of the Buoyant Yards per cycle?,factual,"['isoprene_planetary_survey.md', 'quack_federation_governance.md', 'isoprene_planetary_survey.md']","[0.8348, 0.7915, 0.7766]",3,0.00039600000000000003
ducks,,['isoprene_planetary_survey.md'],f_easy_way_of_tides_pct,0.00038675,True,gemini-3.1-flash-lite,3,3.45e-05,What percentage of Isoprene's population practices the Way of the Tides?,factual,"['isoprene_planetary_survey.md', 'isoprene_planetary_survey.md', 'isoprene_planetary_survey.md']","[0.8577, 0.7943, 0.7911]",3,0.00042124999999999997
ducks,,['duck_wars_extended_history.md'],f_med_battlebill,0.00036475,True,gemini-3.1-flash-lite,3,0.00012000000000000002,What was the Mark-VII Battlebill and what wartime problem did it solve?,factual,"['the_duck_wars.md', 'duck_wars_extended_history.md', 'duck_wars_extended_history.md']","[0.7667, 0.7631, 0.7629]",3,0.00048475000000000005
ducks,,['duck_wars_extended_history.md'],f_med_loofah_accord_year,0.0002695,True,gemini-3.1-flash-lite,3,3.0000000000000004e-05,In what standard cycle was the Loofah Accord signed?,factual,"['duck_wars_extended_history.md', 'duck_wars_extended_history.md', 'isoprene_planetary_survey.md']","[0.798, 0.7977, 0.7968]",3,0.0002995
ducks,,['duck_wars_extended_history.md'],f_med_long_withdrawal,0.00039625,True,gemini-3.1-flash-lite,3,0.000132,What was the Long Withdrawal and which worlds anchored the resulting defensive arc?,factual,"['duck_wars_extended_history.md', 'duck_wars_extended_history.md', 'duck_wars_extended_history.md']","[0.7903, 0.7846, 0.782]",3,0.0005282500000000001
ducks,,['isoprene_planetary_survey.md'],f_med_reedwater_act,0.00033575,True,gemini-3.1-flash-lite,3,8.7e-05,"What does the Reedwater Conservation Act protect, and roughly how many harvesting licenses are issued per cycle?",factual,"['isoprene_planetary_survey.md', 'isoprene_planetary_survey.md', 'isoprene_planetary_survey.md']","[0.7959, 0.7939, 0.7881]",3,0.00042275
